date,state,fips,cases,deaths,population,cases_prop
2020-03-09,Rhode Island,44,3,0,1059361,0.28318958315437326
2020-03-09,South Carolina,45,7,0,5148714,0.135956279568063
2020-03-09,Tennessee,47,4,0,6833174,0.05853795029952406
2020-03-09,Texas,48,24,0,28995881,0.0827703769373312
2020-03-09,Utah,49,3,0,3205958,0.09357577360651637
2020-03-09,Vermont,50,1,0,623989,0.16025923533908448
2020-03-09,Virginia,51,5,0,8535519,0.05857874606101866
2020-03-09,Washington,53,179,22,7614893,2.3506567984605953
2020-03-09,Wisconsin,55,2,0,5822434,0.034349895593492344
2020-03-10,Arizona,04,6,0,7278717,0.08243210994465096
2020-03-10,California,06,179,3,39512223,0.45302437172416243
2020-03-10,Colorado,08,17,0,5758736,0.2952036696941829
2020-03-10,Connecticut,09,2,0,3565287,0.05609646572632161
2020-03-10,District of Columbia,11,4,0,705749,0.5667737396723197
2020-03-10,Florida,12,23,2,21477737,0.10708763218396798
2020-03-10,Georgia,13,22,0,10617423,0.20720658864208388
2020-03-10,Hawaii,15,2,0,1415872,0.1412557067305519
2020-03-10,Illinois,17,19,0,12671821,0.14993898666971384
2020-03-10,Indiana,18,6,0,6732219,0.08912366041568166
2020-03-10,Iowa,19,13,0,3155070,0.41203523218185334
2020-03-10,Kansas,20,1,0,2913314,0.034325170578935194
2020-03-10,Kentucky,21,7,0,4467673,0.1566811178884399
2020-03-10,Louisiana,22,6,0,4648794,0.12906573188659254
2020-03-10,Maryland,24,9,0,6045680,0.14886662873324422
2020-03-10,Massachusetts,25,92,0,6949503,1.3238356757310559
2020-03-10,Michigan,26,2,0,9986857,0.020026320593155584
2020-03-10,Minnesota,27,3,0,5639632,0.05319496023854039
2020-03-10,Missouri,29,1,0,6137428,0.016293470163723303
2020-03-10,Nebraska,31,17,0,1934408,0.8788218411007399
2020-03-10,Nevada,32,4,0,3080156,0.12986355236552954
2020-03-10,New Hampshire,33,5,0,1359711,0.3677252004286205
2020-03-10,New Jersey,34,15,1,8882190,0.16887727013270376
2020-03-10,New York,36,173,0,19453561,0.8892973373872269
2020-03-10,North Carolina,37,7,0,10488084,0.06674240976712238
2020-03-10,Ohio,39,3,0,11689100,0.025664935709336045
2020-03-10,Oklahoma,40,2,0,3956971,0.0505437113387993
2020-03-10,Oregon,41,14,0,4217737,0.33193155476503156
2020-03-10,Pennsylvania,42,12,0,12801989,0.09373543439226514
2020-03-10,Rhode Island,44,5,0,1059361,0.47198263859062206
2020-03-10,South Carolina,45,9,0,5148714,0.17480093087322388
2020-03-10,South Dakota,46,5,1,884659,0.5651895250034195
2020-03-10,Tennessee,47,7,0,6833174,0.10244141302416711
2020-03-10,Texas,48,31,0,28995881,0.10691173687738613
2020-03-10,Utah,49,4,0,3205958,0.12476769814202184
2020-03-10,Vermont,50,1,0,623989,0.16025923533908448
2020-03-10,Virginia,51,8,0,8535519,0.09372599369762986
2020-03-10,Washington,53,279,24,7614893,3.6638728869860677
2020-03-10,Wisconsin,55,3,0,5822434,0.051524843390238516
2020-03-11,Arizona,04,9,0,7278717,0.12364816491697644
2020-03-11,Arkansas,05,1,0,3017825,0.03313644760713428
2020-03-11,California,06,202,4,39512223,0.5112342071970994
2020-03-11,Colorado,08,34,0,5758736,0.5904073393883658
2020-03-11,Connecticut,09,3,0,3565287,0.08414469858948243
2020-03-11,Delaware,10,1,0,973764,0.10269428732218483
2020-03-11,District of Columbia,11,10,0,705749,1.4169343491807995
2020-03-11,Florida,12,26,2,21477737,0.1210555842079638
2020-03-11,Georgia,13,31,0,10617423,0.2919729203593
2020-03-11,Hawaii,15,2,0,1415872,0.1412557067305519
2020-03-11,Illinois,17,25,0,12671821,0.19728814035488665
2020-03-11,Indiana,18,11,0,6732219,0.1633933774287497
2020-03-11,Iowa,19,14,0,3155070,0.4437302500419959
2020-03-11,Kansas,20,1,0,2913314,0.034325170578935194
2020-03-11,Kentucky,21,7,0,4467673,0.1566811178884399
2020-03-11,Louisiana,22,13,0,4648794,0.2796424190876171
2020-03-11,Maryland,24,13,0,6045680,0.21502957483690835
2020-03-11,Massachusetts,25,95,0,6949503,1.3670042303744598
2020-03-11,Michigan,26,2,0,9986857,0.020026320593155584
2020-03-11,Minnesota,27,5,0,5639632,0.08865826706423398
2020-03-11,Mississippi,28,1,0,2976149,0.03360046825612562
2020-03-11,Missouri,29,1,0,6137428,0.016293470163723303
2020-03-11,Nebraska,31,23,0,1934408,1.1889942556068833
2020-03-11,Nevada,32,7,0,3080156,0.22726121663967672
2020-03-11,New Hampshire,33,5,0,1359711,0.3677252004286205
2020-03-11,New Jersey,34,23,1,8882190,0.2589451475368124
2020-03-11,New Mexico,35,4,0,2096829,0.1907642444853634
2020-03-11,New York,36,217,0,19453561,1.115477007011724
2020-03-11,North Carolina,37,8,0,10488084,0.07627703973385415
2020-03-11,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-11,Ohio,39,4,0,11689100,0.03421991427911473
2020-03-11,Oklahoma,40,2,0,3956971,0.0505437113387993
2020-03-11,Oregon,41,20,0,4217737,0.47418793537861653
2020-03-11,Pennsylvania,42,16,0,12801989,0.12498057918968686
2020-03-11,Rhode Island,44,5,0,1059361,0.47198263859062206
2020-03-11,South Carolina,45,10,0,5148714,0.19422325652580433
2020-03-11,South Dakota,46,8,1,884659,0.904303240005471
2020-03-11,Tennessee,47,8,0,6833174,0.11707590059904811
2020-03-11,Texas,48,33,0,28995881,0.11380926828883041
2020-03-11,Utah,49,5,0,3205958,0.15595962267752728
2020-03-11,Vermont,50,2,0,623989,0.32051847067816897
2020-03-11,Virginia,51,10,0,8535519,0.11715749212203733
2020-03-11,Washington,53,338,29,7614893,4.438670379216097
2020-03-11,Wisconsin,55,6,0,5822434,0.10304968678047703
2020-03-11,Wyoming,56,1,0,578759,0.1727834901919452
2020-03-12,Alaska,02,1,0,731545,0.1366969906157516
2020-03-12,Arizona,04,9,0,7278717,0.12364816491697644
2020-03-12,Arkansas,05,6,0,3017825,0.19881868564280566
2020-03-12,California,06,252,4,39512223,0.6377773277904409
2020-03-12,Colorado,08,49,1,5758736,0.8508811655891154
2020-03-12,Connecticut,09,6,0,3565287,0.16828939717896485
2020-03-12,Delaware,10,4,0,973764,0.4107771492887393
2020-03-12,District of Columbia,11,10,0,705749,1.4169343491807995
2020-03-12,Florida,12,46,2,21477737,0.21417526436793596
2020-03-12,Georgia,13,31,1,10617423,0.2919729203593
2020-03-12,Hawaii,15,2,0,1415872,0.1412557067305519
2020-03-12,Illinois,17,32,0,12671821,0.2525288196542549
2020-03-12,Indiana,18,12,0,6732219,0.17824732083136333
2020-03-12,Iowa,19,16,0,3155070,0.507120285762281
2020-03-12,Kansas,20,5,1,2913314,0.17162585289467594
2020-03-12,Kentucky,21,11,0,4467673,0.24621318525326272
2020-03-12,Louisiana,22,14,0,4648794,0.3011533744020492
2020-03-12,Maine,23,1,0,1344212,0.07439302729033813
2020-03-12,Maryland,24,13,0,6045680,0.21502957483690835
2020-03-12,Massachusetts,25,108,0,6949503,1.554067967162544
2020-03-12,Michigan,26,12,0,9986857,0.12015792355893351
2020-03-12,Minnesota,27,9,0,5639632,0.15958488071562116
2020-03-12,Mississippi,28,1,0,2976149,0.03360046825612562
2020-03-12,Missouri,29,2,0,6137428,0.032586940327446606
2020-03-12,Nebraska,31,24,0,1934408,1.240689658024574
2020-03-12,Nevada,32,11,0,3080156,0.35712476900520623
2020-03-12,New Hampshire,33,6,0,1359711,0.4412702405143446
2020-03-12,New Jersey,34,29,1,8882190,0.3264960555898939
2020-03-12,New Mexico,35,6,0,2096829,0.28614636672804505
2020-03-12,New York,36,326,0,19453561,1.675785734036046
2020-03-12,North Carolina,37,16,0,10488084,0.1525540794677083
2020-03-12,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-12,Ohio,39,5,0,11689100,0.042774892848893416
2020-03-12,Oklahoma,40,2,0,3956971,0.0505437113387993
2020-03-12,Oregon,41,30,0,4217737,0.7112819030679248
2020-03-12,Pennsylvania,42,22,0,12801989,0.17184829638581942
2020-03-12,Rhode Island,44,5,0,1059361,0.47198263859062206
2020-03-12,South Carolina,45,12,0,5148714,0.23306790783096518
2020-03-12,South Dakota,46,8,1,884659,0.904303240005471
2020-03-12,Tennessee,47,18,0,6833174,0.26342077634785827
2020-03-12,Texas,48,41,0,28995881,0.14139939393460746
2020-03-12,Utah,49,7,0,3205958,0.2183434717485382
2020-03-12,Vermont,50,2,0,623989,0.32051847067816897
2020-03-12,Virginia,51,17,0,8535519,0.19916773660746348
2020-03-12,Washington,53,419,32,7614893,5.502375410921729
2020-03-12,Wisconsin,55,8,0,5822434,0.13739958237396938
2020-03-12,Wyoming,56,1,0,578759,0.1727834901919452
2020-03-13,Alabama,01,6,0,4903185,0.12236943945619022
2020-03-13,Alaska,02,1,0,731545,0.1366969906157516
2020-03-13,Arizona,04,9,0,7278717,0.12364816491697644
2020-03-13,Arkansas,05,7,0,3017825,0.23195513324993994
2020-03-13,California,06,320,5,39512223,0.8098759717973854
2020-03-13,Colorado,08,78,2,5758736,1.354463896243898
2020-03-13,Connecticut,09,11,0,3565287,0.3085305614947689
2020-03-13,Delaware,10,4,0,973764,0.4107771492887393
2020-03-13,District of Columbia,11,10,0,705749,1.4169343491807995
2020-03-13,Florida,12,70,2,21477737,0.32591888055990254
2020-03-13,Georgia,13,41,1,10617423,0.386157733378429
2020-03-13,Hawaii,15,2,0,1415872,0.1412557067305519
2020-03-13,Idaho,16,1,0,1787147,0.055955106099274426
2020-03-13,Illinois,17,46,0,12671821,0.3630101782529914
2020-03-13,Indiana,18,12,0,6732219,0.17824732083136333
2020-03-13,Iowa,19,17,0,3155070,0.5388153036224236
2020-03-13,Kansas,20,6,1,2913314,0.20595102347361113
2020-03-13,Kentucky,21,11,0,4467673,0.24621318525326272
2020-03-13,Louisiana,22,36,0,4648794,0.7743943913195551
2020-03-13,Maine,23,2,0,1344212,0.14878605458067626
2020-03-13,Maryland,24,18,0,6045680,0.29773325746648843
2020-03-13,Massachusetts,25,123,0,6949503,1.769910740379564
2020-03-13,Michigan,26,25,0,9986857,0.2503290074144448
2020-03-13,Minnesota,27,14,0,5639632,0.24824314777985512
2020-03-13,Mississippi,28,6,0,2976149,0.20160280953675372
2020-03-13,Missouri,29,4,0,6137428,0.06517388065489321
2020-03-13,Montana,30,4,0,1068778,0.3742592006946251
2020-03-13,Nebraska,31,27,0,1934408,1.3957758652776457
2020-03-13,Nevada,32,19,0,3080156,0.6168518737362653
2020-03-13,New Hampshire,33,7,0,1359711,0.5148152806000688
2020-03-13,New Jersey,34,50,1,8882190,0.5629242337756791
2020-03-13,New Mexico,35,10,0,2096829,0.47691061121340844
2020-03-13,New York,36,421,0,19453561,2.164128202543483
2020-03-13,North Carolina,37,18,0,10488084,0.17162333940117186
2020-03-13,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-13,Ohio,39,13,0,11689100,0.11121472140712288
2020-03-13,Oklahoma,40,3,0,3956971,0.07581556700819896
2020-03-13,Oregon,41,30,0,4217737,0.7112819030679248
2020-03-13,Pennsylvania,42,41,0,12801989,0.32026273417357254
2020-03-13,Puerto Rico,72,3,0,3193694,0.0939351108778737
2020-03-13,Rhode Island,44,20,0,1059361,1.8879305543624882
2020-03-13,South Carolina,45,13,0,5148714,0.2524902334835456
2020-03-13,South Dakota,46,9,1,884659,1.017341145006155
2020-03-13,Tennessee,47,26,0,6833174,0.38049667694690636
2020-03-13,Texas,48,58,0,28995881,0.20002841093188375
2020-03-13,Utah,49,7,0,3205958,0.2183434717485382
2020-03-13,Vermont,50,2,0,623989,0.32051847067816897
2020-03-13,Virginia,51,30,0,8535519,0.351472476366112
2020-03-13,Washington,53,511,37,7614893,6.710534212365164
2020-03-13,Wisconsin,55,19,0,5822434,0.32632400813817725
2020-03-13,Wyoming,56,2,0,578759,0.3455669803838904
2020-03-14,Alabama,01,12,0,4903185,0.24473887891238044
2020-03-14,Alaska,02,1,0,731545,0.1366969906157516
2020-03-14,Arizona,04,12,0,7278717,0.16486421988930192
2020-03-14,Arkansas,05,9,0,3017825,0.29822802846420854
2020-03-14,California,06,381,5,39512223,0.9642585789212619
2020-03-14,Colorado,08,103,2,5758736,1.788586939911814
2020-03-14,Connecticut,09,20,0,3565287,0.5609646572632161
2020-03-14,Delaware,10,4,0,973764,0.4107771492887393
2020-03-14,District of Columbia,11,16,0,705749,2.267094958689279
2020-03-14,Florida,12,70,3,21477737,0.32591888055990254
2020-03-14,Georgia,13,65,1,10617423,0.6122012846243386
2020-03-14,Hawaii,15,4,0,1415872,0.2825114134611038
2020-03-14,Idaho,16,5,0,1787147,0.27977553049637216
2020-03-14,Illinois,17,66,0,12671821,0.5208406905369007
2020-03-14,Indiana,18,15,0,6732219,0.22280915103920418
2020-03-14,Iowa,19,18,0,3155070,0.5705103214825661
2020-03-14,Kansas,20,8,1,2913314,0.27460136463148155
2020-03-14,Kentucky,21,18,0,4467673,0.4028943031417026
2020-03-14,Louisiana,22,77,1,4648794,1.6563435592112707
2020-03-14,Maine,23,3,0,1344212,0.22317908187101437
2020-03-14,Maryland,24,27,0,6045680,0.44659988619973273
2020-03-14,Massachusetts,25,138,0,6949503,1.9857535135965838
2020-03-14,Michigan,26,33,0,9986857,0.3304342897870671
2020-03-14,Minnesota,27,21,0,5639632,0.37236472166978274
2020-03-14,Mississippi,28,6,0,2976149,0.20160280953675372
2020-03-14,Missouri,29,5,0,6137428,0.08146735081861653
2020-03-14,Montana,30,6,0,1068778,0.5613888010419377
2020-03-14,Nebraska,31,29,0,1934408,1.4991666701130268
2020-03-14,Nevada,32,21,0,3080156,0.6817836499190301
2020-03-14,New Hampshire,33,7,0,1359711,0.5148152806000688
2020-03-14,New Jersey,34,75,2,8882190,0.8443863506635187
2020-03-14,New Mexico,35,13,0,2096829,0.6199837945774309
2020-03-14,New York,36,610,2,19453561,3.135672692521436
2020-03-14,North Carolina,37,25,0,10488084,0.2383657491682942
2020-03-14,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-14,Ohio,39,26,0,11689100,0.22242944281424576
2020-03-14,Oklahoma,40,4,0,3956971,0.1010874226775986
2020-03-14,Oregon,41,36,1,4217737,0.8535382836815097
2020-03-14,Pennsylvania,42,47,0,12801989,0.3671304513697051
2020-03-14,Puerto Rico,72,4,0,3193694,0.12524681450383163
2020-03-14,Rhode Island,44,20,0,1059361,1.8879305543624882
2020-03-14,South Carolina,45,19,0,5148714,0.3690241873990282
2020-03-14,South Dakota,46,9,1,884659,1.017341145006155
2020-03-14,Tennessee,47,32,0,6833174,0.46830360239619245
2020-03-14,Texas,48,69,0,28995881,0.2379648336948272
2020-03-14,Utah,49,21,0,3205958,0.6550304152456146
2020-03-14,Vermont,50,5,0,623989,0.8012961766954225
2020-03-14,Virgin Islands,78,1,0,104914,0.9531616371504279
2020-03-14,Virginia,51,42,1,8535519,0.4920614669125568
2020-03-14,Washington,53,609,40,7614893,7.9974859791201265
2020-03-14,Wisconsin,55,27,0,5822434,0.4637235905121467
2020-03-14,Wyoming,56,3,0,578759,0.5183504705758355
2020-03-15,Alabama,01,23,0,4903185,0.4690828512487291
2020-03-15,Alaska,02,1,0,731545,0.1366969906157516
2020-03-15,Arizona,04,13,0,7278717,0.17860290488007707
2020-03-15,Arkansas,05,16,0,3017825,0.5301831617141485
2020-03-15,California,06,478,6,39512223,1.2097522328723445
2020-03-15,Colorado,08,136,2,5758736,2.361629357553463
2020-03-15,Connecticut,09,26,0,3565287,0.7292540544421809
2020-03-15,Delaware,10,7,0,973764,0.7188600112552939
2020-03-15,District of Columbia,11,17,0,705749,2.408788393607359
2020-03-15,Florida,12,109,3,21477737,0.5075022568718482
2020-03-15,Georgia,13,97,1,10617423,0.9135926862855516
2020-03-15,Guam,66,3,0,165718,1.8103042518012527
2020-03-15,Hawaii,15,7,0,1415872,0.4943949735569317
2020-03-15,Idaho,16,5,0,1787147,0.27977553049637216
2020-03-15,Illinois,17,94,0,12671821,0.7418034077343738
2020-03-15,Indiana,18,19,0,6732219,0.2822249246496586
2020-03-15,Iowa,19,22,0,3155070,0.6972903929231364
2020-03-15,Kansas,20,9,1,2913314,0.30892653521041674
2020-03-15,Kentucky,21,21,0,4467673,0.47004335366531974
2020-03-15,Louisiana,22,103,2,4648794,2.2156283973865047
2020-03-15,Maine,23,12,0,1344212,0.8927163274840575
2020-03-15,Maryland,24,32,0,6045680,0.5293035688293128
2020-03-15,Massachusetts,25,164,0,6949503,2.359880987172752
2020-03-15,Michigan,26,53,0,9986857,0.530697495718623
2020-03-15,Minnesota,27,35,0,5639632,0.6206078694496379
2020-03-15,Mississippi,28,10,0,2976149,0.3360046825612562
2020-03-15,Missouri,29,5,0,6137428,0.08146735081861653
2020-03-15,Montana,30,6,0,1068778,0.5613888010419377
2020-03-15,Nebraska,31,31,0,1934408,1.602557474948408
2020-03-15,Nevada,32,26,0,3080156,0.844113090375942
2020-03-15,New Hampshire,33,13,0,1359711,0.9560855211144134
2020-03-15,New Jersey,34,98,2,8882190,1.1033314982003313
2020-03-15,New Mexico,35,17,0,2096829,0.8107480390627942
2020-03-15,New York,36,732,6,19453561,3.7628072310257235
2020-03-15,North Carolina,37,32,0,10488084,0.3051081589354166
2020-03-15,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-15,Ohio,39,37,0,11689100,0.31653420708181124
2020-03-15,Oklahoma,40,8,0,3956971,0.2021748453551972
2020-03-15,Oregon,41,39,1,4217737,0.9246664739883023
2020-03-15,Pennsylvania,42,68,0,12801989,0.5311674615561691
2020-03-15,Puerto Rico,72,5,0,3193694,0.15655851812978952
2020-03-15,Rhode Island,44,20,0,1059361,1.8879305543624882
2020-03-15,South Carolina,45,28,0,5148714,0.543825118272252
2020-03-15,South Dakota,46,9,1,884659,1.017341145006155
2020-03-15,Tennessee,47,39,0,6833174,0.5707450154203596
2020-03-15,Texas,48,80,0,28995881,0.27590125645777064
2020-03-15,Utah,49,29,0,3205958,0.9045658115296582
2020-03-15,Vermont,50,8,0,623989,1.2820738827126759
2020-03-15,Virgin Islands,78,1,0,104914,0.9531616371504279
2020-03-15,Virginia,51,45,1,8535519,0.527208714549168
2020-03-15,Washington,53,675,42,7614893,8.86420859754694
2020-03-15,Wisconsin,55,33,0,5822434,0.5667732772926236
2020-03-15,Wyoming,56,3,0,578759,0.5183504705758355
2020-03-16,Alabama,01,29,0,4903185,0.5914522907049193
2020-03-16,Alaska,02,3,0,731545,0.4100909718472548
2020-03-16,Arizona,04,18,0,7278717,0.2472963298339529
2020-03-16,Arkansas,05,22,0,3017825,0.7290018473569541
2020-03-16,California,06,588,11,39512223,1.4881470981776956
2020-03-16,Colorado,08,161,2,5758736,2.795752401221379
2020-03-16,Connecticut,09,41,0,3565287,1.149977547389593
2020-03-16,Delaware,10,8,0,973764,0.8215542985774786
2020-03-16,District of Columbia,11,22,0,705749,3.1172555681977583
2020-03-16,Florida,12,141,4,21477737,0.6564937451278038
2020-03-16,Georgia,13,118,1,10617423,1.1113807936257225
2020-03-16,Guam,66,3,0,165718,1.8103042518012527
2020-03-16,Hawaii,15,10,0,1415872,0.7062785336527595
2020-03-16,Idaho,16,5,0,1787147,0.27977553049637216
2020-03-16,Illinois,17,104,0,12671821,0.8207186638763285
2020-03-16,Indiana,18,24,1,6732219,0.35649464166272665
2020-03-16,Iowa,19,22,0,3155070,0.6972903929231364
2020-03-16,Kansas,20,11,1,2913314,0.3775768763682871
2020-03-16,Kentucky,21,22,1,4467673,0.49242637050652543
2020-03-16,Louisiana,22,137,3,4648794,2.947000878077196
2020-03-16,Maine,23,17,0,1344212,1.2646814639357482
2020-03-16,Maryland,24,39,0,6045680,0.645088724510725
2020-03-16,Massachusetts,25,197,0,6949503,2.834735088250196
2020-03-16,Michigan,26,54,0,9986857,0.5407106560152009
2020-03-16,Minnesota,27,54,0,5639632,0.957509284293727
2020-03-16,Mississippi,28,12,0,2976149,0.40320561907350744
2020-03-16,Missouri,29,9,0,6137428,0.14664123147350977
2020-03-16,Montana,30,8,0,1068778,0.7485184013892502
2020-03-16,Nebraska,31,33,0,1934408,1.7059482797837893
2020-03-16,Nevada,32,45,1,3080156,1.4609649641122073
2020-03-16,New Hampshire,33,17,0,1359711,1.2502656814573097
2020-03-16,New Jersey,34,176,3,8882190,1.9814933028903907
2020-03-16,New Mexico,35,21,0,2096829,1.0015122835481578
2020-03-16,New York,36,950,10,19453561,4.883424685074368
2020-03-16,North Carolina,37,34,0,10488084,0.3241774188688802
2020-03-16,North Dakota,38,1,0,762062,0.1312229188701182
2020-03-16,Ohio,39,50,0,11689100,0.42774892848893414
2020-03-16,Oklahoma,40,10,0,3956971,0.25271855669399645
2020-03-16,Oregon,41,46,1,4217737,1.090632251370818
2020-03-16,Pennsylvania,42,81,0,12801989,0.6327141821477896
2020-03-16,Puerto Rico,72,5,0,3193694,0.15655851812978952
2020-03-16,Rhode Island,44,21,0,1059361,1.982327082080613
2020-03-16,South Carolina,45,33,1,5148714,0.6409367465351542
2020-03-16,South Dakota,46,10,1,884659,1.130379050006839
2020-03-16,Tennessee,47,52,0,6833174,0.7609933538938127
2020-03-16,Texas,48,87,1,28995881,0.3000426163978256
2020-03-16,Utah,49,40,0,3205958,1.2476769814202182
2020-03-16,Vermont,50,12,0,623989,1.923110824069014
2020-03-16,Virgin Islands,78,2,0,104914,1.9063232743008558
2020-03-16,Virginia,51,51,1,8535519,0.5975032098223905
2020-03-16,Washington,53,794,48,7614893,10.426935742892251
2020-03-16,Wisconsin,55,47,0,5822434,0.80722254644707
2020-03-16,Wyoming,56,10,0,578759,1.7278349019194517
2020-03-17,Alabama,01,39,0,4903185,0.7954013564652364
2020-03-17,Alaska,02,6,0,731545,0.8201819436945096
2020-03-17,Arizona,04,20,0,7278717,0.2747736998155032
2020-03-17,Arkansas,05,22,0,3017825,0.7290018473569541
2020-03-17,California,06,732,14,39512223,1.8525912854865192
2020-03-17,Colorado,08,183,3,5758736,3.177780679649145
2020-03-17,Connecticut,09,68,0,3565287,1.9072798346949347
2020-03-17,Delaware,10,16,0,973764,1.6431085971549573
2020-03-17,District of Columbia,11,31,0,705749,4.392496482460478
2020-03-17,Florida,12,210,6,21477737,0.9777566416797077
2020-03-17,Georgia,13,142,1,10617423,1.3374243448716323
2020-03-17,Guam,66,3,0,165718,1.8103042518012527
2020-03-17,Hawaii,15,14,0,1415872,0.9887899471138634
2020-03-17,Idaho,16,9,0,1787147,0.5035959548934699
2020-03-17,Illinois,17,159,1,12671821,1.2547525726570792
2020-03-17,Indiana,18,30,2,6732219,0.44561830207840836
2020-03-17,Iowa,19,29,0,3155070,0.9191555179441343
2020-03-17,Kansas,20,17,1,2913314,0.5835278998418982
2020-03-17,Kentucky,21,26,1,4467673,0.5819584378713483
2020-03-17,Louisiana,22,196,5,4648794,4.216147241628689
2020-03-17,Maine,23,32,0,1344212,2.38057687329082
2020-03-17,Maryland,24,57,0,6045680,0.9428219819772135
2020-03-17,Massachusetts,25,218,0,6949503,3.136914970754024
2020-03-17,Michigan,26,65,0,9986857,0.6508554192775565
2020-03-17,Minnesota,27,60,0,5639632,1.0638992047708078
2020-03-17,Mississippi,28,21,0,2976149,0.7056098333786379
2020-03-17,Missouri,29,16,0,6137428,0.26069552261957285
2020-03-17,Montana,30,8,0,1068778,0.7485184013892502
2020-03-17,Nebraska,31,36,0,1934408,1.8610344870368607
2020-03-17,Nevada,32,55,1,3080156,1.7856238450260309
2020-03-17,New Hampshire,33,26,0,1359711,1.9121710422288267
2020-03-17,New Jersey,34,268,3,8882190,3.0172738930376406
2020-03-17,New Mexico,35,23,0,2096829,1.0968944057908394
2020-03-17,New York,36,1374,17,19453561,7.062974228728611
2020-03-17,North Carolina,37,42,0,10488084,0.4004544586027343
2020-03-17,North Dakota,38,5,0,762062,0.6561145943505909
2020-03-17,Ohio,39,67,0,11689100,0.5731835641751717
2020-03-17,Oklahoma,40,18,0,3956971,0.4548934020491937
2020-03-17,Oregon,41,66,2,4217737,1.5648201867494347
2020-03-17,Pennsylvania,42,101,0,12801989,0.7889399061348982
2020-03-17,Puerto Rico,72,5,0,3193694,0.15655851812978952
2020-03-17,Rhode Island,44,23,0,1059361,2.1711201375168616
2020-03-17,South Carolina,45,47,1,5148714,0.9128493056712803
2020-03-17,South Dakota,46,11,1,884659,1.2434169550075227
2020-03-17,Tennessee,47,73,0,6833174,1.068317592966314
2020-03-17,Texas,48,106,1,28995881,0.36556916480654617
2020-03-17,Utah,49,51,0,3205958,1.5907881513107784
2020-03-17,Vermont,50,14,0,623989,2.243629294747183
2020-03-17,Virgin Islands,78,2,0,104914,1.9063232743008558
2020-03-17,Virginia,51,67,2,8535519,0.7849551972176502
2020-03-17,Washington,53,908,54,7614893,11.92400208381129
2020-03-17,West Virginia,54,1,0,1792065,0.05580154737690876
2020-03-17,Wisconsin,55,72,0,5822434,1.2365962413657243
2020-03-17,Wyoming,56,15,0,578759,2.5917523528791775
2020-03-18,Alabama,01,51,0,4903185,1.0401402353776168
2020-03-18,Alaska,02,9,0,731545,1.2302729155417642
2020-03-18,Arizona,04,28,0,7278717,0.38468317974170446
2020-03-18,Arkansas,05,33,0,3017825,1.0935027710354313
2020-03-18,California,06,893,17,39512223,2.2600601337970785
2020-03-18,Colorado,08,216,3,5758736,3.750823097290794
2020-03-18,Connecticut,09,96,1,3565287,2.6926303548634376
2020-03-18,Delaware,10,26,0,973764,2.670051470376806
2020-03-18,District of Columbia,11,36,0,705749,5.100963657050878
2020-03-18,Florida,12,326,7,21477737,1.5178507866075461
2020-03-18,Georgia,13,193,3,10617423,1.8177668912691902
2020-03-18,Guam,66,8,0,165718,4.827478004803341
2020-03-18,Hawaii,15,16,0,1415872,1.1300456538444152
2020-03-18,Idaho,16,11,0,1787147,0.6155061670920188
2020-03-18,Illinois,17,286,1,12671821,2.256976325659903
2020-03-18,Indiana,18,39,2,6732219,0.5793037927019309
2020-03-18,Iowa,19,38,0,3155070,1.2044106786854174
2020-03-18,Kansas,20,22,1,2913314,0.7551537527365741
2020-03-18,Kentucky,21,35,1,4467673,0.7834055894421995
2020-03-18,Louisiana,22,280,7,4648794,6.023067488040984
2020-03-18,Maine,23,43,0,1344212,3.1989001734845397
2020-03-18,Maryland,24,85,1,6045680,1.4059626047028622
2020-03-18,Massachusetts,25,256,0,6949503,3.6837166629038074
2020-03-18,Michigan,26,80,1,9986857,0.8010528237262233
2020-03-18,Minnesota,27,77,0,5639632,1.3653373127892032
2020-03-18,Mississippi,28,34,0,2976149,1.142415920708271
2020-03-18,Missouri,29,21,1,6137428,0.34216287343818946
2020-03-18,Montana,30,12,0,1068778,1.1227776020838753
2020-03-18,Nebraska,31,43,0,1934408,2.2229023039606948
2020-03-18,Nevada,32,82,1,3080156,2.6622028234933555
2020-03-18,New Hampshire,33,39,0,1359711,2.86825656334324
2020-03-18,New Jersey,34,427,5,8882190,4.807372956444301
2020-03-18,New Mexico,35,28,0,2096829,1.3353497113975437
2020-03-18,New York,36,2382,27,19453561,12.24454484194436
2020-03-18,North Carolina,37,66,0,10488084,0.6292855778042967
2020-03-18,North Dakota,38,7,0,762062,0.9185604320908273
2020-03-18,Ohio,39,90,0,11689100,0.7699480712800814
2020-03-18,Oklahoma,40,29,0,3956971,0.7328838144125899
2020-03-18,Oregon,41,74,3,4217737,1.754495360900881
2020-03-18,Pennsylvania,42,139,1,12801989,1.0857687817104045
2020-03-18,Puerto Rico,72,5,0,3193694,0.15655851812978952
2020-03-18,Rhode Island,44,33,0,1059361,3.1150854146981053
2020-03-18,South Carolina,45,60,1,5148714,1.1653395391548258
2020-03-18,South Dakota,46,11,1,884659,1.2434169550075227
2020-03-18,Tennessee,47,98,0,6833174,1.4341797823383393
